Date,Close
2015-07-27,"68,48"
2015-07-28,"69,55"
2015-07-29,"71,20"
2015-07-30,"72,20"
2015-07-31,"72,30"
2015-08-03,"71,10"
2015-08-04,"72,30"
2015-08-05,"73,49"
2015-08-06,"72,25"
2015-08-07,"74,20"
2015-08-10,"75,16"
2015-08-11,"73,20"
2015-08-12,"73,40"
2015-08-13,"73,70"
2015-08-14,"74,43"
2015-08-17,"73,00"
2015-08-18,"72,45"
2015-08-19,"71,50"
2015-08-20,"72,05"
2015-08-21,"69,86"
2015-08-24,"68,53"
2015-08-25,"70,79"
2015-08-26,"71,00"
2015-08-27,"73,80"
2015-08-28,"74,82"
2015-08-31,"74,50"
2015-09-01,"73,14"
2015-09-02,"72,90"
2015-09-03,"74,15"
2015-09-04,"73,96"
2015-09-07,"73,81"
2015-09-08,"74,90"
2015-09-09,"74,65"
2015-09-10,"74,30"
2015-09-11,"74,10"
2015-09-14,"74,88"
2015-09-15,"74,85"
2015-09-16,"77,71"
2015-09-17,"76,49"
2015-09-18,"75,50"
2015-09-21,"75,94"
2015-09-22,"74,39"
2015-09-23,"73,74"
2015-09-24,"73,33"
2015-09-25,"74,97"
2015-09-28,"74,57"
2015-09-29,"75,50"
2015-09-30,"75,30"
2015-10-01,"74,51"
2015-10-02,"73,80"
2015-10-05,"76,20"
2015-10-06,"77,31"
2015-10-07,"79,65"
2015-10-08,"83,11"
2015-10-09,"85,77"
2015-10-12,"85,45"
2015-10-13,"85,00"
2015-10-14,"86,81"
2015-10-15,"87,70"
2015-10-16,"88,52"
2015-10-19,"87,07"
2015-10-20,"88,14"
2015-10-21,"86,95"
2015-10-22,"86,53"
2015-10-23,"90,45"
2015-10-26,"92,30"
2015-10-27,"89,00"
2015-10-28,"90,05"
2015-10-29,"88,60"
2015-10-30,"90,53"
2015-11-02,"93,65"
2015-11-03,"95,40"
2015-11-05,"95,50"
2015-11-06,"94,09"
2015-11-09,"92,95"
2015-11-10,"94,35"
2015-11-11,"94,00"
2015-11-12,"94,29"
2015-11-13,"93,40"
2015-11-16,"95,80"
2015-11-17,"102,50"
2015-11-18,"104,00"
2015-11-19,"104,86"
2015-11-20,"107,30"
2015-11-23,"109,98"
2015-11-24,"105,60"
2015-11-25,"108,51"
2015-11-26,"106,48"
2015-11-27,"104,55"
2015-11-30,"102,90"
2015-12-01,"101,30"
2015-12-02,"102,50"
2015-12-03,"104,00"
2015-12-04,"103,05"
2015-12-07,"103,00"
2015-12-08,"97,00"
2015-12-09,"100,66"
2015-12-10,"100,13"
2015-12-11,"98,15"
2015-12-14,"97,70"
2015-12-15,"100,00"
2015-12-16,"102,45"
2015-12-17,"103,75"
2015-12-18,"98,81"
2015-12-21,"98,73"
2015-12-22,"99,80"
2015-12-23,"102,96"
2015-12-24,"101,35"
2015-12-25,"101,34"
2015-12-28,"100,20"
2015-12-29,"101,82"
2015-12-30,"101,26"
2016-01-04,"98,01"
2016-01-05,"98,89"
2016-01-06,"96,85"
2016-01-11,"91,03"
2016-01-12,"91,71"
2016-01-13,"91,50"
2016-01-14,"93,04"
2016-01-15,"87,27"
2016-01-18,"86,15"
2016-01-19,"86,68"
2016-01-20,"83,83"
2016-01-21,"86,00"
2016-01-22,"91,50"
2016-01-25,"91,00"
2016-01-26,"91,50"
2016-01-27,"95,75"
2016-01-28,"96,69"
2016-01-29,"96,50"
2016-02-01,"96,50"
2016-02-02,"94,40"
2016-02-03,"94,53"
2016-02-04,"97,57"
2016-02-05,"97,20"
2016-02-08,"94,70"
2016-02-09,"93,89"
2016-02-10,"96,35"
2016-02-11,"94,20"
2016-02-12,"94,85"
2016-02-15,"95,25"
2016-02-16,"96,51"
2016-02-17,"99,20"
2016-02-18,"102,70"
2016-02-19,"101,50"
2016-02-20,"102,39"
2016-02-22,"103,20"
2016-02-24,"102,10"
2016-02-25,"104,05"
2016-02-26,"106,24"
2016-02-29,"107,00"
2016-03-01,"108,26"
2016-03-02,"106,12"
2016-03-03,"106,99"
2016-03-04,"108,99"
2016-03-07,"109,47"
2016-03-09,"108,15"
2016-03-10,"108,84"
2016-03-11,"109,26"
2016-03-14,"109,26"
2016-03-15,"106,46"
2016-03-16,"107,00"
2016-03-17,"109,47"
2016-03-18,"112,40"
2016-03-21,"112,07"
2016-03-22,"111,49"
2016-03-23,"109,10"
2016-03-24,"108,06"
2016-03-25,"109,10"
2016-03-28,"108,12"
2016-03-29,"107,05"
2016-03-30,"109,15"
2016-03-31,"109,90"
2016-04-01,"108,52"
2016-04-04,"108,20"
2016-04-05,"106,87"
2016-04-06,"108,00"
2016-04-07,"108,51"
2016-04-08,"112,92"
2016-04-11,"117,35"
2016-04-12,"117,95"
2016-04-13,"119,50"
2016-04-14,"119,30"
2016-04-15,"119,30"
2016-04-18,"118,20"
2016-04-19,"121,50"
2016-04-20,"123,75"
2016-04-21,"119,17"
2016-04-22,"121,25"
2016-04-25,"120,08"
2016-04-26,"119,70"
2016-04-27,"120,80"
2016-04-28,"124,39"
2016-04-29,"123,55"
2016-05-04,"120,96"
2016-05-05,"120,92"
2016-05-06,"120,64"
2016-05-10,"119,55"
2016-05-11,"123,45"
2016-05-12,"121,20"
2016-05-13,"121,07"
2016-05-16,"122,60"
2016-05-17,"122,71"
2016-05-18,"123,12"
2016-05-19,"120,50"
2016-05-20,"121,90"
2016-05-23,"121,51"
2016-05-24,"123,50"
2016-05-25,"127,87"
2016-05-26,"132,16"
2016-05-27,"133,20"
2016-05-30,"134,45"
2016-05-31,"132,56"
2016-06-01,"131,36"
2016-06-02,"132,30"
2016-06-03,"131,59"
2016-06-06,"133,99"
2016-06-07,"139,97"
2016-06-08,"139,39"
2016-06-09,"139,61"
2016-06-10,"133,50"
2016-06-14,"127,08"
2016-06-15,"129,89"
2016-06-16,"127,10"
2016-06-17,"128,70"
2016-06-20,"132,13"
2016-06-21,"133,39"
2016-06-22,"134,81"
2016-06-23,"138,00"
2016-06-24,"133,40"
2016-06-27,"126,20"
2016-06-28,"129,57"
2016-06-29,"133,88"
2016-06-30,"133,00"
2016-07-01,"133,85"
2016-07-04,"134,60"
2016-07-05,"131,85"
2016-07-06,"129,36"
2016-07-07,"131,80"
2016-07-08,"134,41"
2016-07-11,"137,20"
2016-07-12,"140,40"
2016-07-13,"139,40"
2016-07-14,"140,00"
2016-07-15,"138,12"
2016-07-18,"139,93"
2016-07-19,"139,47"
2016-07-20,"138,57"
2016-07-21,"138,50"
2016-07-22,"137,80"
2016-07-25,"136,00"
2016-07-26,"135,75"
2016-07-27,"136,90"
2016-07-28,"136,85"
2016-07-29,"139,15"
2016-08-01,"138,52"
2016-08-02,"135,06"
2016-08-03,"135,73"
2016-08-04,"137,14"
2016-08-05,"138,69"
2016-08-08,"139,45"
2016-08-09,"139,20"
2016-08-10,"138,30"
2016-08-11,"139,70"
2016-08-12,"139,45"
2016-08-15,"139,50"
2016-08-16,"138,10"
2016-08-17,"138,44"
2016-08-18,"137,00"
2016-08-19,"135,80"
2016-08-22,"137,37"
2016-08-23,"140,35"
2016-08-24,"139,50"
2016-08-25,"142,84"
2016-08-26,"145,25"
2016-08-29,"143,55"
2016-08-30,"143,18"
2016-08-31,"143,50"
2016-09-01,"144,25"
2016-09-02,"146,88"
2016-09-05,"149,50"
2016-09-06,"150,64"
2016-09-07,"154,33"
2016-09-08,"153,45"
2016-09-09,"151,60"
2016-09-12,"151,43"
2016-09-13,"149,80"
2016-09-14,"150,86"
2016-09-15,"149,14"
2016-09-16,"147,00"
2016-09-19,"148,66"
2016-09-20,"149,30"
2016-09-21,"150,67"
2016-09-22,"154,18"
2016-09-23,"151,50"
2016-09-26,"149,10"
2016-09-27,"147,53"
2016-09-28,"147,18"
2016-09-29,"148,47"
2016-09-30,"145,34"
2016-10-03,"148,87"
2016-10-04,"148,10"
2016-10-05,"147,95"
2016-10-06,"148,90"
2016-10-07,"148,74"
2016-10-10,"151,27"
2016-10-11,"151,30"
2016-10-12,"149,20"
2016-10-13,"146,09"
2016-10-14,"146,73"
2016-10-17,"146,46"
2016-10-18,"147,74"
2016-10-19,"148,60"
2016-10-20,"148,26"
2016-10-21,"148,42"
2016-10-24,"149,15"
2016-10-25,"151,57"
2016-10-26,"150,67"
2016-10-27,"149,30"
2016-10-28,"149,20"
2016-10-31,"147,40"
2016-11-01,"145,85"
2016-11-02,"142,36"
2016-11-03,"142,75"
2016-11-07,"143,40"
2016-11-08,"146,11"
2016-11-09,"151,04"
2016-11-10,"153,36"
2016-11-11,"151,51"
2016-11-14,"150,40"
2016-11-15,"149,85"
2016-11-16,"149,94"
2016-11-17,"149,75"
2016-11-18,"150,05"
2016-11-21,"153,00"
2016-11-22,"155,00"
2016-11-23,"155,23"
2016-11-24,"161,15"
2016-11-25,"160,36"
2016-11-28,"159,40"
2016-11-29,"158,07"
2016-11-30,"158,70"
2016-12-01,"158,70"
2016-12-02,"159,40"
2016-12-05,"162,02"
2016-12-06,"159,35"
2016-12-07,"159,95"
2016-12-08,"168,98"
2016-12-09,"169,66"
2016-12-12,"175,40"
2016-12-13,"176,90"
2016-12-14,"173,70"
2016-12-15,"174,92"
2016-12-16,"173,90"
2016-12-19,"174,30"
2016-12-20,"175,90"
2016-12-21,"174,71"
2016-12-22,"170,00"
2016-12-23,"171,15"
2016-12-26,"171,97"
2016-12-27,"172,27"
2016-12-28,"170,10"
2016-12-29,"171,30"
2016-12-30,"173,25"
2017-01-03,"180,12"
2017-01-04,"175,95"
2017-01-05,"171,90"
2017-01-06,"170,69"
2017-01-09,"168,35"
2017-01-10,"171,60"
2017-01-11,"169,05"
2017-01-12,"168,27"
2017-01-13,"164,90"
2017-01-16,"164,66"
2017-01-17,"165,98"
2017-01-18,"165,24"
2017-01-19,"166,30"
2017-01-20,"167,49"
2017-01-23,"166,75"
2017-01-24,"170,25"
2017-01-25,"170,26"
2017-01-26,"173,79"
2017-01-27,"178,92"
2017-01-30,"174,60"
2017-01-31,"172,20"
2017-02-01,"173,90"
2017-02-02,"172,83"
2017-02-03,"173,80"
2017-02-06,"172,87"
2017-02-07,"173,47"
2017-02-08,"171,20"
2017-02-09,"168,80"
2017-02-10,"165,50"
2017-02-13,"164,70"
2017-02-14,"162,70"
2017-02-15,"163,50"
2017-02-16,"166,49"
2017-02-17,"165,49"
2017-02-20,"165,44"
2017-02-21,"167,00"
2017-02-22,"165,90"
2017-02-24,"165,51"
2017-02-27,"160,95"
2017-02-28,"156,00"
2017-03-01,"160,00"
2017-03-02,"163,40"
2017-03-03,"164,40"
2017-03-06,"162,00"
2017-03-07,"160,98"
2017-03-09,"156,20"
2017-03-10,"157,50"
2017-03-13,"158,92"
2017-03-14,"157,42"
2017-03-15,"156,20"
2017-03-16,"158,35"
2017-03-17,"161,15"
2017-03-20,"163,80"
2017-03-21,"162,98"
2017-03-22,"162,92"
2017-03-23,"164,15"
2017-03-24,"164,52"
2017-03-27,"162,69"
2017-03-28,"163,66"
2017-03-29,"163,22"
2017-03-30,"163,50"
2017-03-31,"159,80"
2017-04-03,"161,80"
2017-04-04,"163,50"
2017-04-05,"168,10"
2017-04-06,"167,49"
2017-04-07,"161,49"
2017-04-10,"155,20"
2017-04-11,"156,00"
2017-04-12,"150,28"
2017-04-13,"152,00"
2017-04-14,"149,24"
2017-04-17,"153,99"
2017-04-18,"153,40"
2017-04-19,"153,60"
2017-04-20,"158,21"
2017-04-21,"159,59"
2017-04-24,"162,50"
2017-04-25,"162,55"
2017-04-26,"165,05"
2017-04-27,"164,69"
2017-04-28,"165,20"
2017-05-02,"166,64"
2017-05-03,"164,71"
2017-05-04,"165,50"
2017-05-05,"165,80"
2017-05-10,"170,80"
2017-05-11,"169,97"
2017-05-12,"167,70"
2017-05-15,"171,35"
2017-05-16,"170,66"
2017-05-17,"169,24"
2017-05-18,"166,50"
2017-05-19,"168,87"
2017-05-22,"168,03"
2017-05-23,"166,31"
2017-05-24,"165,70"
2017-05-25,"164,05"
2017-05-26,"160,70"
2017-05-29,"163,90"
2017-05-30,"161,64"
2017-05-31,"155,93"
2017-06-01,"153,00"
2017-06-02,"157,14"
2017-06-05,"154,70"
2017-06-06,"152,80"
2017-06-07,"152,82"
2017-06-08,"151,93"
2017-06-09,"150,13"
2017-06-13,"146,00"
2017-06-14,"143,00"
2017-06-15,"139,00"
2017-06-16,"141,63"
2017-06-19,"145,00"
2017-06-20,"144,90"
2017-06-21,"143,49"
2017-06-22,"144,25"
2017-06-23,"144,10"
2017-06-26,"144,49"
2017-06-27,"147,10"
2017-06-28,"145,50"
2017-06-29,"143,80"
2017-06-30,"145,59"
2017-07-03,"147,50"
2017-07-04,"149,39"
2017-07-05,"148,96"
2017-07-06,"150,35"
2017-07-07,"152,16"
2017-07-10,"155,00"
2017-07-11,"156,91"
2017-07-12,"160,85"
2017-07-13,"159,94"
2017-07-14,"161,40"
2017-07-17,"161,98"
2017-07-18,"161,70"
2017-07-19,"164,34"
2017-07-20,"163,93"
2017-07-21,"162,10"
2017-07-24,"161,33"
2017-07-25,"160,22"
2017-07-26,"161,55"
2017-07-27,"166,00"
2017-07-28,"165,40"
2017-07-31,"164,53"
2017-08-01,"166,31"
2017-08-02,"169,90"
2017-08-03,"170,00"
2017-08-04,"169,73"
2017-08-07,"172,79"
2017-08-08,"175,75"
2017-08-09,"173,40"
2017-08-10,"172,20"
2017-08-11,"172,05"
2017-08-14,"172,51"
2017-08-15,"172,33"
2017-08-16,"173,05"
2017-08-17,"172,72"
2017-08-18,"169,50"
2017-08-21,"169,90"
2017-08-22,"171,00"
2017-08-23,"175,30"
2017-08-24,"179,80"
2017-08-25,"180,51"
2017-08-28,"181,85"
2017-08-29,"181,89"
2017-08-30,"183,50"
2017-08-31,"183,51"
2017-09-01,"183,66"
2017-09-04,"184,10"
2017-09-05,"184,14"
2017-09-06,"183,12"
2017-09-07,"184,00"
2017-09-08,"185,89"
2017-09-11,"190,50"
2017-09-12,"189,32"
2017-09-13,"189,10"
2017-09-14,"188,64"
2017-09-15,"188,75"
2017-09-18,"188,04"
2017-09-19,"184,85"
2017-09-20,"186,47"
2017-09-21,"187,38"
2017-09-22,"187,55"
2017-09-25,"191,20"
2017-09-26,"192,54"
2017-09-27,"193,70"
2017-09-28,"191,96"
2017-09-29,"192,33"
2017-10-02,"193,00"
2017-10-03,"192,50"
2017-10-04,"192,03"
2017-10-05,"193,74"
2017-10-06,"194,16"
2017-10-09,"194,00"
2017-10-10,"193,21"
2017-10-11,"195,83"
2017-10-12,"195,51"
2017-10-13,"196,48"
2017-10-16,"197,70"
2017-10-17,"197,20"
2017-10-18,"195,31"
2017-10-19,"192,20"
2017-10-20,"192,97"
2017-10-23,"192,34"
2017-10-24,"192,50"
2017-10-25,"192,04"
2017-10-26,"192,75"
2017-10-27,"196,05"
2017-10-30,"195,00"
2017-10-31,"193,80"
2017-11-01,"194,05"
2017-11-02,"193,85"
2017-11-03,"193,80"
2017-11-07,"205,96"
2017-11-08,"209,09"
2017-11-09,"220,05"
2017-11-10,"217,70"
2017-11-13,"216,61"
2017-11-14,"221,40"
2017-11-15,"225,95"
2017-11-16,"227,50"
2017-11-17,"225,65"
2017-11-20,"224,60"
2017-11-21,"231,00"
2017-11-22,"230,25"
2017-11-23,"225,56"
2017-11-24,"228,00"
2017-11-27,"226,76"
2017-11-28,"230,00"
2017-11-29,"228,20"
2017-11-30,"224,35"
2017-12-01,"221,50"
2017-12-04,"224,60"
2017-12-05,"223,91"
2017-12-06,"223,75"
2017-12-07,"219,81"
2017-12-08,"220,89"
2017-12-11,"227,69"
2017-12-12,"227,90"
2017-12-13,"221,80"
2017-12-14,"229,90"
2017-12-15,"226,53"
2017-12-18,"227,40"
2017-12-19,"224,10"
2017-12-20,"226,00"
2017-12-21,"223,60"
2017-12-22,"221,44"
2017-12-25,"223,30"
2017-12-26,"223,57"
2017-12-27,"226,98"
2017-12-28,"224,20"
2017-12-29,"225,20"
2018-01-03,"231,90"
2018-01-04,"238,80"
2018-01-05,"238,60"
2018-01-09,"240,40"
2018-01-10,"237,76"
2018-01-11,"239,00"
2018-01-12,"237,75"
2018-01-15,"238,85"
2018-01-16,"239,64"
2018-01-17,"239,82"
2018-01-18,"245,50"
2018-01-19,"242,45"
2018-01-22,"243,99"
2018-01-23,"244,40"
2018-01-24,"247,53"
2018-01-25,"250,64"
2018-01-26,"247,00"
2018-01-29,"250,48"
2018-01-30,"257,80"
2018-01-31,"264,50"
2018-02-01,"263,20"
2018-02-02,"257,32"
2018-02-05,"255,64"
2018-02-06,"258,94"
2018-02-07,"257,58"
2018-02-08,"253,19"
2018-02-09,"250,11"
2018-02-12,"255,05"
2018-02-13,"258,30"
2018-02-14,"262,03"
2018-02-15,"264,58"
2018-02-16,"266,99"
2018-02-19,"266,85"
2018-02-20,"267,22"
2018-02-21,"279,20"
2018-02-22,"277,49"
2018-02-26,"279,97"
2018-02-27,"278,21"
2018-02-28,"272,40"
2018-03-01,"275,00"
2018-03-02,"273,00"
2018-03-05,"277,00"
2018-03-06,"274,03"
2018-03-07,"274,00"
2018-03-09,"274,60"
2018-03-12,"274,30"
2018-03-13,"273,95"
2018-03-14,"262,50"
2018-03-15,"254,51"
2018-03-16,"256,15"
2018-03-19,"255,00"
2018-03-20,"257,15"
2018-03-21,"268,88"
2018-03-22,"265,50"
2018-03-23,"262,00"
2018-03-26,"255,00"
2018-03-27,"258,00"
2018-03-28,"251,50"
2018-03-29,"252,90"
2018-03-30,"253,57"
2018-04-02,"249,99"
2018-04-03,"251,60"
2018-04-04,"255,69"
2018-04-05,"262,00"
2018-04-06,"256,76"
2018-04-09,"213,00"
2018-04-10,"214,80"
2018-04-11,"208,00"
2018-04-12,"212,21"
2018-04-13,"204,70"
2018-04-16,"192,06"
2018-04-17,"207,50"
2018-04-18,"215,87"
2018-04-19,"213,45"
2018-04-20,"215,36"
2018-04-23,"223,25"
2018-04-24,"223,00"
2018-04-25,"220,45"
2018-04-26,"220,70"
2018-04-27,"223,91"
2018-04-28,"224,80"
2018-04-30,"226,99"
2018-05-02,"229,02"
2018-05-03,"228,03"
2018-05-04,"228,55"
2018-05-07,"229,86"
2018-05-08,"226,70"
2018-05-10,"233,70"
2018-05-11,"235,72"
2018-05-14,"237,80"
2018-05-15,"231,39"
2018-05-16,"229,80"
2018-05-17,"226,05"
2018-05-18,"222,20"
2018-05-21,"226,21"
2018-05-22,"225,60"
2018-05-23,"221,00"
2018-05-24,"222,01"
2018-05-25,"220,00"
2018-05-28,"220,90"
2018-05-29,"219,00"
2018-05-30,"221,01"
2018-05-31,"222,36"
2018-06-01,"220,00"
2018-06-04,"220,00"
2018-06-05,"215,56"
2018-06-06,"217,90"
2018-06-07,"216,41"
2018-06-08,"210,95"
2018-06-09,"212,60"
2018-06-11,"210,35"
2018-06-13,"215,00"
2018-06-14,"214,00"
2018-06-15,"209,36"
2018-06-18,"206,30"
2018-06-19,"206,00"
2018-06-20,"212,20"
2018-06-21,"210,40"
2018-06-22,"214,43"
2018-06-25,"202,51"
2018-06-26,"199,91"
2018-06-27,"207,95"
2018-06-28,"208,50"
2018-06-29,"218,00"
2018-07-02,"221,01"
2018-07-03,"218,45"
2018-07-04,"217,70"
2018-07-05,"224,54"
2018-07-06,"226,71"
2018-07-09,"230,00"
2018-07-10,"230,30"
2018-07-11,"227,57"
2018-07-12,"226,60"
2018-07-13,"229,85"
2018-07-16,"227,99"
2018-07-17,"222,50"
2018-07-18,"216,28"
2018-07-19,"207,50"
2018-07-20,"204,34"
2018-07-23,"208,42"
2018-07-24,"215,45"
2018-07-25,"213,70"
2018-07-26,"210,00"
2018-07-27,"208,90"
2018-07-30,"211,33"
2018-07-31,"214,86"
2018-08-01,"210,60"
2018-08-02,"206,60"
2018-08-03,"202,21"
2018-08-06,"203,90"
2018-08-07,"201,79"
2018-08-08,"193,20"
2018-08-09,"195,90"
2018-08-10,"186,15"
2018-08-13,"190,00"
2018-08-14,"192,76"
2018-08-15,"187,98"
2018-08-16,"191,60"
2018-08-17,"189,55"
2018-08-20,"191,20"
2018-08-21,"191,80"
2018-08-22,"187,80"
2018-08-23,"178,71"
2018-08-24,"180,39"
2018-08-27,"183,27"
2018-08-28,"182,00"
2018-08-29,"183,50"
2018-08-30,"178,00"
2018-08-31,"182,00"
2018-09-03,"181,21"
2018-09-04,"179,50"
2018-09-05,"178,46"
2018-09-06,"175,00"
2018-09-07,"174,90"
2018-09-10,"171,21"
2018-09-11,"169,36"
2018-09-12,"173,90"
2018-09-13,"183,50"
2018-09-14,"188,71"
2018-09-17,"188,11"
2018-09-18,"191,65"
2018-09-19,"193,90"
2018-09-20,"191,16"
2018-09-21,"193,44"
2018-09-24,"198,75"
2018-09-25,"195,55"
2018-09-26,"195,79"
2018-09-27,"204,10"
2018-09-28,"203,32"
2018-10-01,"204,20"
2018-10-02,"199,50"
2018-10-03,"198,30"
2018-10-04,"189,35"
2018-10-05,"187,20"
2018-10-08,"191,85"
2018-10-09,"191,25"
2018-10-10,"189,89"
2018-10-11,"185,27"
2018-10-12,"191,85"
2018-10-15,"190,92"
2018-10-16,"196,05"
2018-10-17,"194,05"
2018-10-18,"191,00"
2018-10-19,"183,80"
2018-10-22,"180,70"
2018-10-23,"181,00"
2018-10-24,"188,01"
2018-10-25,"186,71"
2018-10-26,"181,00"
2018-10-29,"185,59"
2018-10-30,"184,78"
2018-10-31,"189,80"
2018-11-01,"188,67"
2018-11-02,"192,60"
2018-11-06,"197,80"
2018-11-07,"201,90"
2018-11-08,"202,89"
2018-11-09,"195,75"
2018-11-12,"196,82"
2018-11-13,"196,56"
2018-11-14,"199,20"
2018-11-15,"200,15"
2018-11-16,"199,26"
2018-11-19,"197,99"
2018-11-20,"194,21"
2018-11-21,"197,50"
2018-11-22,"199,40"
2018-11-23,"197,30"
2018-11-26,"188,50"
2018-11-27,"191,03"
2018-11-28,"190,20"
2018-11-29,"195,76"
2018-11-30,"194,00"
2018-12-03,"200,30"
2018-12-04,"199,00"
2018-12-05,"196,00"
2018-12-06,"192,19"
2018-12-07,"195,01"
2018-12-10,"191,80"
2018-12-11,"192,57"
2018-12-12,"190,45"
2018-12-13,"189,17"
2018-12-14,"184,93"
2018-12-17,"182,30"
2018-12-18,"186,60"
2018-12-19,"188,85"
2018-12-20,"189,30"
2018-12-21,"186,79"
2018-12-24,"184,30"
2018-12-25,"183,30"
2018-12-26,"183,40"
2018-12-27,"185,00"
2018-12-28,"186,50"
2018-12-29,"186,30"
2019-01-03,"186,99"
2019-01-04,"190,99"
2019-01-08,"191,24"
2019-01-09,"197,00"
2019-01-10,"196,75"
2019-01-11,"196,80"
2019-01-14,"196,80"
2019-01-15,"198,00"
2019-01-16,"201,26"
2019-01-17,"203,32"
2019-01-18,"208,44"
2019-01-21,"207,17"
2019-01-22,"207,95"
2019-01-23,"210,40"
2019-01-24,"212,20"
2019-01-25,"212,00"
2019-01-28,"209,70"
2019-01-29,"213,61"
2019-01-30,"213,14"
2019-01-31,"217,90"
2019-02-01,"216,29"
2019-02-04,"215,50"
2019-02-05,"217,85"
2019-02-06,"216,59"
2019-02-07,"211,01"
2019-02-08,"210,43"
2019-02-11,"214,00"
2019-02-12,"219,10"
2019-02-13,"213,90"
2019-02-14,"204,43"
2019-02-15,"208,00"
2019-02-18,"204,19"
2019-02-19,"202,08"
2019-02-20,"206,89"
2019-02-21,"203,41"
2019-02-22,"205,25"
2019-02-25,"205,86"
2019-02-26,"205,80"
2019-02-27,"205,40"
2019-02-28,"207,80"
2019-03-01,"206,54"
2019-03-04,"205,50"
2019-03-05,"202,92"
2019-03-06,"205,00"
2019-03-07,"203,95"
2019-03-11,"205,25"
2019-03-12,"205,10"
2019-03-13,"206,00"
2019-03-14,"203,66"
2019-03-15,"203,55"
2019-03-18,"205,90"
2019-03-19,"207,70"
2019-03-20,"209,80"
2019-03-21,"210,61"
2019-03-22,"207,70"
2019-03-25,"214,00"
2019-03-26,"218,00"
2019-03-27,"214,10"
2019-03-28,"215,07"
2019-03-29,"214,42"
2019-04-01,"217,70"
2019-04-02,"218,23"
2019-04-03,"219,05"
2019-04-04,"221,80"
2019-04-05,"227,50"
2019-04-08,"232,30"
2019-04-09,"238,00"
2019-04-10,"243,68"
2019-04-11,"238,86"
2019-04-12,"239,50"
2019-04-15,"237,80"
